date,discharge_cumecs,is_spike,is_interpolated
2004-05-18,30.163435,False,False
2004-05-19,20.619242,False,False
2004-05-20,14.966045,False,False
2004-05-21,14.19901,False,False
2004-05-22,12.968182,False,False
2004-05-23,14.96,False,False
2004-05-24,12.163297,False,False
2004-05-25,11.674626,False,False
2004-05-26,12.234395,False,False
2004-05-27,33.42694,False,False
2004-05-28,36.755657,False,False
2004-05-29,23.658148,False,False
2004-05-30,64.59,False,False
2004-05-31,40.548996,False,False
2004-06-01,122.10859,False,False
2004-06-02,244.1648,False,False
2004-06-03,114.3,False,False
2004-06-04,88.307625,False,False
2004-06-05,74.8322,False,False
2004-06-06,64.85,False,False
2004-06-07,55.466785,False,False
2004-06-08,49.55288,False,False
2004-06-09,47.261623,False,False
2004-06-10,39.583977,False,False
2004-06-11,40.743313,False,False
2004-06-12,38.475117,False,False
2004-06-13,35.94,False,False
2004-06-14,37.311607,False,False
2004-06-15,38.12992,False,False
2004-06-16,36.81743,False,False
2004-06-17,36.65275,False,False
2004-06-18,39.84514,False,False
2004-06-19,45.19218,False,False
2004-06-20,64.85,False,False
2004-06-21,607.708,False,False
2004-06-22,393.61078,False,False
2004-06-23,324.0802,False,False
2004-06-24,294.6468,False,False
2004-06-25,190.84167,False,False
2004-06-26,144.64656,False,False
2004-06-27,105.5,False,False
2004-06-28,86.43747,False,False
2004-06-29,62.4654,False,False
2004-06-30,111.711075,False,False
2004-07-01,105.253746,False,False
2004-07-02,314.05328,False,False
2004-07-03,277.2126,False,False
2004-07-04,207.0,False,False
2004-07-05,191.16655,False,False
2004-07-06,338.21878,False,False
2004-07-07,507.1709,False,False
2004-07-08,354.6937,False,False
2004-07-09,253.15042,False,False
2004-07-10,289.3337,False,False
2004-07-11,282.4,False,False
2004-07-12,290.3988,False,False
2004-07-13,467.45157,False,False
2004-07-14,318.09198,False,False
2004-07-15,243.5455,False,False
2004-07-16,207.35353,False,False
2004-07-17,218.82549,False,False
2004-07-18,224.9,False,False
2004-07-19,238.23149,False,False
2004-07-20,198.33408,False,False
2004-07-21,168.67253,False,False
2004-07-22,126.06349,False,False
2004-07-23,97.604195,False,False
2004-07-24,135.53433,False,False
2004-07-25,141.2,False,False
2004-07-26,132.15173,False,False
2004-07-27,169.47829,False,False
2004-07-28,429.16095,False,False
2004-07-29,342.17352,False,False
2004-07-30,267.98737,False,False
2004-07-31,252.55391,False,False
2004-08-01,316.9,False,False
2004-08-02,261.75687,False,False
2004-08-03,221.66545,False,False
2004-08-04,228.60887,False,False
2004-08-05,374.72784,False,False
2004-08-06,1072.2129,False,False
2004-08-07,1079.6329,False,False
2004-08-08,1103.0,False,False
2004-08-09,877.1099,False,False
2004-08-10,641.7478,False,False
2004-08-11,522.4891,False,False
2004-08-12,420.04645,False,False
2004-08-13,282.0811,False,False
2004-08-14,256.71127,False,False
2004-08-15,366.3,False,False
2004-08-16,537.4619,False,False
2004-08-17,446.22568,False,False
2004-08-18,366.51096,False,False
2004-08-19,405.13278,False,False
2004-08-20,342.02185,False,False
2004-08-21,300.60086,False,False
2004-08-22,313.3,False,False
2004-08-23,490.34952,False,False
2004-08-24,450.39468,False,False
2004-08-25,392.16827,False,False
2004-08-26,367.63977,False,False
2004-08-27,368.25055,False,False
2004-08-28,372.41724,False,False
2004-08-29,334.8,False,False
2004-08-30,311.11444,False,False
2004-08-31,231.13994,False,False
2004-09-01,194.02191,False,False
2004-09-02,189.97752,False,False
2004-09-03,203.6545,False,False
2004-09-04,190.5003,False,False
2004-09-05,289.1,False,False
2004-09-06,353.7154,False,False
2004-09-07,511.5,False,False
2004-09-08,435.86633,False,False
2004-09-09,301.505,False,False
2004-09-10,246.32939,False,False
2004-09-11,231.39357,False,False
2004-09-12,246.5,False,False
2004-09-13,263.2548,False,False
2004-09-14,303.1488,False,False
2004-09-15,328.9512,False,False
2004-09-16,798.3506,False,False
2004-09-17,666.1912,False,False
2004-09-18,423.0,False,False
2004-09-19,292.5,False,False
2004-09-20,268.94293,False,False
2004-09-21,263.1854,False,False
2004-09-22,212.135,False,False
2004-09-23,197.73584,False,False
2004-09-24,262.72162,False,False
2004-09-25,385.0241,False,False
2004-09-26,418.9,False,False
2004-09-27,321.20438,False,False
2004-09-28,250.28955,False,False
2004-09-29,209.4774,False,False
2004-09-30,200.44347,False,False
2004-10-01,197.21687,False,False
2004-10-02,195.5,False,False
2004-10-03,282.4,False,False
2004-10-04,499.18896,False,False
2004-10-05,431.68405,False,False
2004-10-06,291.48288,False,False
2004-10-07,218.83546,False,False
2004-10-08,200.80608,False,False
2004-10-09,180.76926,False,False
2004-10-10,176.0,False,False
2004-10-11,169.43994,False,False
2004-10-12,187.59013,False,False
2004-10-13,286.25317,False,False
2004-10-14,490.36102,False,False
2004-10-15,518.0498,False,False
2004-10-16,968.9835,False,False
2004-10-17,923.3,False,False
2004-10-18,559.67377,False,False
2004-10-19,436.50528,False,False
2004-10-20,309.8788,False,False
2004-10-21,281.70804,False,False
2004-10-22,265.8,False,False
2004-10-23,200.0638,False,False
2004-10-24,189.8,False,False
2004-10-25,194.6333,False,False
2004-10-26,198.79228,False,False
2004-10-27,204.18816,False,False
2004-10-28,218.65146,False,False
2004-10-29,210.8979,False,False
2004-10-30,232.5037,False,False
2004-10-31,279.0,False,False
2004-11-01,246.2866,False,False
2004-11-02,296.28436,False,False
2004-11-03,265.83282,False,False
2004-11-04,224.33574,False,False
2004-11-05,204.86836,False,False
2004-11-06,200.10925,False,False
2004-11-07,237.1,False,False
2004-11-08,340.77185,False,False
2004-11-09,350.2588,False,False
2004-11-10,308.1206,False,False
2004-11-11,254.5,False,False
2004-11-12,230.03737,False,False
2004-11-13,202.57559,False,False
2004-11-14,244.9,False,False
2004-11-15,269.1,False,False
2004-11-16,221.21873,False,False
2004-11-17,205.44696,False,False
2004-11-18,225.8895,False,False
2004-11-19,196.14207,False,False
2004-11-20,189.11815,False,False
2004-11-21,184.3,False,False
2004-11-22,173.51875,False,False
2004-11-23,173.69214,False,False
2004-11-24,165.299,False,False
2004-11-25,161.2927,False,False
2004-11-26,152.4,False,False
2004-11-27,143.11813,False,False
2004-11-28,147.4,False,False
2004-11-29,148.22679,False,False
2004-11-30,147.67258,False,False
2004-12-01,153.02513,False,False
2004-12-02,156.18694,False,False
2004-12-03,155.8671,False,False
2004-12-04,132.74321,False,False
2004-12-05,142.8,False,False
2004-12-06,121.810555,False,False
2004-12-07,119.17996,False,False
2004-12-08,114.2263,False,False
2004-12-09,115.66107,False,False
2004-12-10,104.818756,False,False
2004-12-11,92.77688,False,False
2004-12-12,91.14,False,False
2004-12-13,93.70547,False,False
2004-12-14,88.6087,False,False
2004-12-15,101.99551,False,False
2004-12-16,90.42291,False,False
2004-12-17,87.898506,False,False
2004-12-18,85.723335,False,False
2004-12-19,89.16,False,False
2004-12-20,83.716095,False,False
2004-12-21,89.793,False,False
2004-12-22,78.641014,False,False
2004-12-23,79.812096,False,False
2004-12-24,71.92233,False,False
2004-12-25,75.04,False,False
2004-12-26,75.94,False,False
2004-12-27,69.850204,False,False
2004-12-28,55.868008,False,False
2004-12-29,54.300514,False,False
2004-12-30,58.500294,False,False
2004-12-31,55.845364,False,False
2005-01-01,54.47344,False,False
2005-01-02,54.27,False,False
2005-01-03,54.03318,False,False
2005-01-04,55.476036,False,False
2005-01-05,58.20188,False,False
2005-01-06,52.49612,False,False
2005-01-07,55.435078,False,False
2005-01-08,49.12161,False,False
2005-01-09,37.55,False,False
2005-01-10,31.270977,False,False
2005-01-11,34.69072,False,False
2005-01-12,32.516052,False,False
2005-01-13,45.136974,False,False
2005-01-14,44.14,False,False
2005-01-15,45.741627,False,False
2005-01-16,37.55,False,False
2005-01-17,30.829885,False,False
2005-01-18,37.722855,False,False
2005-01-19,40.268436,False,False
2005-01-20,40.728046,False,False
2005-01-21,48.35,False,False
2005-01-22,45.1848,False,False
2005-01-23,48.35,False,False
2005-01-24,45.15359,False,False
2005-01-25,34.75954,False,False
2005-01-26,30.37,False,False
2005-01-27,34.79934,False,False
2005-01-28,31.844622,False,False
2005-01-29,35.47998,False,False
2005-01-30,29.25,False,False
2005-01-31,29.202911,False,False
2005-02-01,29.228903,False,False
2005-02-02,30.081886,False,False
2005-02-03,45.648476,False,False
2005-02-04,57.620537,False,False
2005-02-05,55.79298,False,False
2005-02-06,46.92,False,False
2005-02-07,45.13643,False,False
2005-02-08,39.144566,False,False
2005-02-09,42.836536,False,False
2005-02-10,40.4394,False,False
2005-02-11,30.29214,False,False
2005-02-12,34.722237,False,False
2005-02-13,36.3,False,False
2005-02-14,27.278824,False,False
2005-02-15,29.522497,False,False
2005-02-16,25.449766,False,False
2005-02-17,35.04962,False,False
2005-02-18,29.331936,False,False
2005-02-19,30.566778,False,False
2005-02-20,23.96,False,False
2005-02-21,32.74646,False,False
2005-02-22,28.62647,False,False
2005-02-23,26.519459,False,False
2005-02-24,25.106546,False,False
2005-02-25,28.199762,False,False
2005-02-26,32.113373,False,False
2005-02-27,28.15,False,False
2005-02-28,32.069206,False,False
2005-03-01,32.64764,False,False
2005-03-02,36.440006,False,False
2005-03-03,34.089714,False,False
2005-03-04,37.15386,False,False
2005-03-05,42.12222,False,False
2005-03-06,37.55,False,False
2005-03-07,40.425476,False,False
2005-03-08,48.4851,False,False
2005-03-09,43.88629,False,False
2005-03-10,40.904545,False,False
2005-03-11,37.21122,False,False
2005-03-12,38.83,False,False
2005-03-13,44.14,False,False
2005-03-14,38.83,False,False
2005-03-15,40.359673,False,False
2005-03-16,38.96628,False,False
2005-03-17,33.025013,False,False
2005-03-18,27.117119,False,False
2005-03-19,25.137032,False,False
2005-03-20,24.98,False,False
2005-03-21,27.126581,False,False
2005-03-22,29.352262,False,False
2005-03-23,25.149378,False,False
2005-03-24,32.71742,False,False
2005-03-25,35.07,False,False
2005-03-26,36.383453,False,False
2005-03-27,38.83,False,False
2005-03-28,37.60262,False,False
2005-03-29,38.202534,False,False
2005-03-30,38.75595,False,False
2005-03-31,33.12619,False,False
2005-04-01,40.95872,False,False
2005-04-02,42.005142,False,False
2005-04-03,44.14,False,False
2005-04-04,41.401882,False,False
2005-04-05,39.795265,False,False
2005-04-06,35.250607,False,False
2005-04-07,35.938843,False,False
2005-04-08,112.1,False,False
2005-04-09,72.37,False,False
2005-04-10,77.77,False,False
2005-04-11,56.139423,False,False
2005-04-12,41.285156,False,False
2005-04-13,32.866085,False,False
2005-04-14,52.76,False,False
2005-04-15,52.981575,False,False
2005-04-16,41.417656,False,False
2005-04-17,40.12,False,False
2005-04-18,31.605726,False,False
2005-04-19,28.426756,False,False
2005-04-20,27.940903,False,False
2005-04-21,24.923117,False,False
2005-04-22,22.0,False,False
2005-04-23,23.319391,False,False
2005-04-24,19.22,False,False
2005-04-25,20.151735,False,False
2005-04-26,29.172937,False,False
2005-04-27,33.9443,False,False
2005-04-28,34.222195,False,False
2005-04-29,33.904354,False,False
2005-04-30,45.00418,False,False
2005-05-01,44.14,False,False
2005-05-02,42.12104,False,False
2005-05-03,35.158554,False,False
2005-05-04,38.19806,False,False
2005-05-05,32.683483,False,False
2005-05-06,31.559826,False,False
2005-05-07,42.276253,False,False
2005-05-08,44.14,False,False
2005-05-09,35.1496,False,False
2005-05-10,29.992102,False,False
2005-05-11,29.182371,False,False
2005-05-12,28.122675,False,False
2005-05-13,27.586712,False,False
2005-05-14,38.83,False,False
2005-05-15,42.78,False,False
2005-05-16,50.08149,False,False
2005-05-17,48.09685,False,False
2005-05-18,39.861717,False,False
2005-05-19,36.04065,False,False
2005-05-20,29.246382,False,False
2005-05-21,29.20414,False,False
2005-05-22,24.98,False,False
2005-05-23,20.12,False,False
2005-05-24,27.224691,False,False
2005-05-25,23.995842,False,False
2005-05-26,29.223835,False,False
2005-05-27,55.8439,False,False
2005-05-28,55.60443,False,False
2005-05-29,60.54,False,False
2005-05-30,62.35088,False,False
2005-05-31,82.18263,False,False
2005-06-01,79.84141,False,False
2005-06-02,69.12143,False,False
2005-06-03,57.526978,False,False
2005-06-04,50.102135,False,False
2005-06-05,109.3,False,False
2005-06-06,53.076084,False,False
2005-06-07,48.50288,False,False
2005-06-08,39.782104,False,False
2005-06-09,38.29827,False,False
2005-06-10,34.98789,False,False
2005-06-11,49.24,False,False
2005-06-12,72.14,False,False
2005-06-13,61.15,False,False
2005-06-14,54.22,False,False
2005-06-15,44.46,False,False
2005-06-16,41.477024,False,False
2005-06-17,39.270233,False,False
2005-06-18,39.25267,False,False
2005-06-19,36.92,False,False
2005-06-20,30.472307,False,False
2005-06-21,27.145761,False,False
2005-06-22,23.444868,False,False
2005-06-23,20.502506,False,False
2005-06-24,18.611074,False,False
2005-06-25,17.144642,False,False
2005-06-26,14.64,False,False
2005-06-27,29.372719,False,False
2005-06-28,26.901472,False,False
2005-06-29,21.701057,False,False
2005-06-30,18.035023,False,False
2005-07-01,18.534908,False,False
2005-07-02,15.654224,False,False
2005-07-03,11.29,False,False
2005-07-04,15.630811,False,False
2005-07-05,22.060308,False,False
2005-07-06,19.154346,False,False
2005-07-07,108.07674,False,False
2005-07-08,484.81348,False,False
2005-07-09,450.33353,False,False
2005-07-10,717.4,False,False
2005-07-11,497.16013,False,False
2005-07-12,307.49014,False,False
2005-07-13,476.72873,False,False
2005-07-14,413.295,False,False
2005-07-15,248.40327,False,False
2005-07-16,233.19373,False,False
2005-07-17,405.0,False,False
2005-07-18,383.66068,False,False
2005-07-19,253.95268,False,False
2005-07-20,229.2653,False,False
2005-07-21,227.41815,False,False
2005-07-22,222.00783,False,False
2005-07-23,222.53955,False,False
2005-07-24,215.0,False,False
2005-07-25,216.05713,False,False
2005-07-26,207.17542,False,False
2005-07-27,1010.84937,False,False
2005-07-28,1258.0562,False,False
2005-07-29,787.89606,False,False
2005-07-30,1258.9834,False,False
2005-07-31,1102.0,False,False
2005-08-01,749.9033,False,False
2005-08-02,1992.8661,False,False
2005-08-03,3145.2185,False,False
2005-08-04,2806.524,False,False
2005-08-05,2479.1462,False,False
2005-08-06,1655.0214,False,False
2005-08-07,1302.0,False,False
2005-08-08,796.8017,False,False
2005-08-09,413.4844,False,False
2005-08-10,465.39783,False,False
2005-08-11,287.35925,False,False
2005-08-12,290.54764,False,False
2005-08-13,615.67664,False,False
2005-08-14,412.5,False,False
2005-08-15,612.9,False,False
2005-08-16,369.69608,False,False
2005-08-17,329.2735,False,False
2005-08-18,1540.1041,False,False
2005-08-19,1251.9818,False,False
2005-08-20,582.2472,False,False
2005-08-21,506.7,False,False
2005-08-22,346.09665,False,False
2005-08-23,364.97342,False,False
2005-08-24,361.58386,False,False
2005-08-25,685.5666,False,False
2005-08-26,652.9616,False,False
2005-08-27,463.3967,False,False
2005-08-28,597.5,False,False
2005-08-29,921.39404,False,False
2005-08-30,985.2405,False,False
2005-08-31,638.58716,False,False
2005-09-01,853.9843,False,False
2005-09-02,998.42737,False,False
2005-09-03,628.1639,False,False
2005-09-04,813.4,False,False
2005-09-05,1265.2516,False,False
2005-09-06,810.2033,False,False
2005-09-07,769.6,False,False
2005-09-08,380.18594,False,False
2005-09-09,353.51535,False,False
2005-09-10,341.64856,False,False
2005-09-11,447.0,False,False
2005-09-12,656.8986,False,False
2005-09-13,620.6178,False,False
2005-09-14,496.9002,False,False
2005-09-15,1013.2659,False,False
2005-09-16,1173.5408,False,False
2005-09-17,848.32635,False,False
2005-09-18,760.0,False,False
2005-09-19,463.1649,False,False
2005-09-20,372.95517,False,False
2005-09-21,335.2837,False,False
2005-09-22,361.34085,False,False
2005-09-23,357.48804,False,False
2005-09-24,460.4843,False,False
2005-09-25,439.2,False,False
2005-09-26,342.0446,False,False
2005-09-27,309.96326,False,False
2005-09-28,312.78836,False,False
2005-09-29,243.36978,False,False
2005-09-30,263.36496,False,False
2005-10-01,342.28763,False,False
2005-10-02,379.2,False,False
2005-10-03,373.60428,False,False
2005-10-04,449.02316,False,False
2005-10-05,537.61316,False,False
2005-10-06,634.06616,False,False
2005-10-07,429.8646,False,False
2005-10-08,330.8756,False,False
2005-10-09,390.2,False,False
2005-10-10,781.2857,False,False
2005-10-11,535.6,False,False
2005-10-12,431.5,False,False
2005-10-13,603.79553,False,False
2005-10-14,962.60693,False,False
2005-10-15,1604.488,False,False
2005-10-16,1047.0,False,False
2005-10-17,717.95795,False,False
2005-10-18,471.8109,False,False
2005-10-19,714.9104,False,False
2005-10-20,783.73914,False,False
2005-10-21,843.7306,False,False
2005-10-22,695.55804,False,False
2005-10-23,1386.0,False,False
2005-10-24,3656.0,False,False
2005-10-25,3196.0,False,False
2005-10-26,2095.0,False,False
2005-10-27,1393.0,False,False
2005-10-28,1460.0,False,False
2005-10-29,1118.0,False,False
2005-10-30,838.2,False,False
2005-10-31,578.0,False,False
2005-11-01,729.1,False,False
2005-11-02,1203.0,False,False
2005-11-03,1417.0,False,False
2005-11-04,1118.0,False,False
2005-11-05,1365.0,False,False
2005-11-06,909.1,False,False
2005-11-07,662.0,False,False
2005-11-08,565.2,False,False
2005-11-09,486.5,False,False
2005-11-10,470.5,False,False
2005-11-11,408.8,False,False
2005-11-12,405.0,False,False
2005-11-13,397.6,False,False
2005-11-14,427.7,False,False
2005-11-15,386.5,False,False
2005-11-16,364.7,False,False
2005-11-17,357.6,False,False
2005-11-18,347.0,False,False
2005-11-19,328.9385,False,False
2005-11-20,329.6,False,False
2005-11-21,320.79276,False,False
2005-11-22,317.03253,False,False
2005-11-23,335.08493,False,False
2005-11-24,459.7809,False,False
2005-11-25,507.47433,False,False
2005-11-26,517.7935,False,False
2005-11-27,470.5,False,False
2005-11-28,407.8334,False,False
2005-11-29,388.6461,False,False
2005-11-30,346.39008,False,False
2005-12-01,320.27844,False,False
2005-12-02,317.04205,False,False
2005-12-03,302.78305,False,False
2005-12-04,320.9,False,False
2005-12-05,390.08423,False,False
2005-12-06,384.26947,False,False
2005-12-07,357.16312,False,False
2005-12-08,338.9186,False,False
2005-12-09,317.15277,False,False
2005-12-10,292.3348,False,False
2005-12-11,275.1,False,False
2005-12-12,278.65686,False,False
2005-12-13,292.58908,False,False
2005-12-14,314.92853,False,False
2005-12-15,313.3529,False,False
2005-12-16,281.9,False,False
2005-12-17,268.4,False,False
2005-12-18,248.6,False,False
2005-12-19,236.37073,False,False
2005-12-20,227.03821,False,False
2005-12-21,217.55066,False,False
2005-12-22,211.54053,False,False
2005-12-23,194.02602,False,False
2005-12-24,177.21779,False,False
2005-12-25,179.8,False,False
2005-12-26,185.48373,False,False
2005-12-27,174.52615,False,False
2005-12-28,167.0673,False,False
2005-12-29,158.48499,False,False
2005-12-30,151.6957,False,False
2005-12-31,155.97704,False,False
2006-01-01,141.9,False,False
2006-01-02,129.97267,False,False
2006-01-03,133.465,False,False
2006-01-04,119.81177,False,False
2006-01-05,120.66576,False,False
2006-01-06,120.61781,False,False
2006-01-07,117.204506,False,False
2006-01-08,115.0,False,False
2006-01-09,109.09198,False,False
2006-01-10,126.2082,False,False
2006-01-11,110.6,False,False
2006-01-12,105.16956,False,False
2006-01-13,91.89126,False,False
2006-01-14,91.32757,False,False
2006-01-15,83.97,False,False
2006-01-16,70.668655,False,False
2006-01-17,99.87692,False,False
2006-01-18,95.76931,False,False
2006-01-19,77.14646,False,False
2006-01-20,85.77575,False,False
2006-01-21,85.658775,False,False
2006-01-22,82.06,False,False
2006-01-23,78.15624,False,False
2006-01-24,93.67455,False,False
2006-01-25,99.824394,False,False
2006-01-26,95.81,False,False
2006-01-27,78.21014,False,False
2006-01-28,81.77169,False,False
2006-01-29,78.33,False,False
2006-01-30,76.272064,False,False
2006-01-31,66.146857,False,True
2006-02-01,56.02165,False,False
2006-02-02,57.19,False,False
2006-02-03,62.41554,False,False
2006-02-04,62.398067,False,False
2006-02-05,53.0,False,False
2006-02-06,48.509415,False,False
2006-02-07,29.373396,False,False
2006-02-08,38.92384,False,False
2006-02-09,36.18,False,False
2006-02-10,29.379372,False,False
2006-02-11,42.815792,False,False
2006-02-12,53.0,False,False
2006-02-13,52.105843,False,False
2006-02-14,47.026413,False,False
2006-02-15,52.7011,False,False
2006-02-16,53.067535,False,False
2006-02-17,72.564835,False,False
2006-02-18,63.914272,False,False
2006-02-19,49.98,False,False
2006-02-20,52.89169,False,False
2006-02-21,55.963745,False,False
2006-02-22,56.587738,False,False
2006-02-23,61.537834,False,False
2006-02-24,62.379906,False,False
2006-02-25,52.741196,False,False
2006-02-26,60.91,False,False
2006-02-27,57.52672,False,False
2006-02-28,55.965084,False,False
2006-03-01,49.826477,False,False
2006-03-02,51.07409,False,False
2006-03-03,62.41554,False,False
2006-03-04,40.072914,False,False
2006-03-05,56.1,False,False
2006-03-06,113.92335,False,False
2006-03-07,100.42833,False,False
2006-03-08,209.36896,False,False
2006-03-09,123.8272,False,False
2006-03-10,91.491005,False,False
2006-03-11,77.56373,False,False
2006-03-12,99.92,False,False
2006-03-13,91.50366,False,False
2006-03-14,87.59318,False,False
2006-03-15,101.501236,False,False
2006-03-16,89.52041,False,False
2006-03-17,78.82464,False,False
2006-03-18,89.50115,False,False
2006-03-19,72.88,False,False
2006-03-20,70.77167,False,False
2006-03-21,74.47985,False,False
2006-03-22,69.14409,False,False
2006-03-23,76.29685,False,False
2006-03-24,58.360798,False,False
2006-03-25,67.307556,False,False
2006-03-26,67.62,False,False
2006-03-27,63.909393,False,False
2006-03-28,67.263725,False,False
2006-03-29,62.17245,False,False
2006-03-30,48.5,False,False
2006-03-31,51.40712,False,False
2006-04-01,48.47535,False,False
2006-04-02,59.28,False,False
2006-04-03,58.948025,False,False
2006-04-04,55.97659,False,False
2006-04-05,44.153923,False,False
2006-04-06,41.28188,False,False
2006-04-07,65.73286,False,False
2006-04-08,69.19585,False,False
2006-04-09,69.35,False,False
2006-04-10,68.575,False,False
2006-04-11,64.22,False,False
2006-04-12,57.51446,False,False
2006-04-13,43.598183,False,False
2006-04-14,40.09,False,False
2006-04-15,41.515854,False,False
2006-04-16,37.46,False,False
2006-04-17,41.530045,False,False
2006-04-18,91.40068,False,False
2006-04-19,145.55792,False,False
2006-04-20,130.81996,False,False
2006-04-21,81.46103,False,False
2006-04-22,66.792564,False,False
2006-04-23,67.62,False,False
2006-04-24,56.177834,False,False
2006-04-25,63.920555,False,False
2006-04-26,65.70697,False,False
2006-04-27,59.24769,False,False
2006-04-28,72.01121,False,False
2006-04-29,67.20481,False,False
2006-04-30,60.91,False,False
2006-05-01,45.569065,False,False
2006-05-02,39.39713,False,False
2006-05-03,33.938755,False,False
2006-05-04,29.521149,False,False
2006-05-05,33.00981,False,False
2006-05-06,48.516235,False,False
2006-05-07,47.05,False,False
2006-05-08,45.634037,False,False
2006-05-09,49.92072,False,False
2006-05-10,35.393845,False,False
2006-05-11,37.665897,False,False
2006-05-12,52.824844,False,False
2006-05-13,59.28,False,False
2006-05-14,137.0,False,False
2006-05-15,124.1131,False,False
2006-05-16,89.6148,False,False
2006-05-17,84.94019,False,False
2006-05-18,171.70898,False,False
2006-05-19,189.38498,False,False
2006-05-20,274.7087,False,False
2006-05-21,308.2,False,False
2006-05-22,208.6863,False,False
2006-05-23,109.78357,False,False
2006-05-24,74.45471,False,False
2006-05-25,72.88,False,False
2006-05-26,52.78876,False,False
2006-05-27,52.842133,False,False
2006-05-28,74.67,False,False
2006-05-29,83.76203,False,False
2006-05-30,97.59109,False,False
2006-05-31,108.76259,False,False
2006-06-01,124.86903,False,False
2006-06-02,128.40749,False,False
2006-06-03,112.68648,False,False
2006-06-04,137.4,False,False
2006-06-05,208.4637,False,False
2006-06-06,211.92232,False,False
2006-06-07,199.98724,False,False
2006-06-08,172.93192,False,False
2006-06-09,172.58076,False,False
2006-06-10,163.04636,False,False
2006-06-11,125.3,False,False
2006-06-12,78.15249,False,False
2006-06-13,54.01275,False,False
2006-06-14,46.492104,False,False
2006-06-15,35.69771,False,False
2006-06-16,53.73247,False,False
2006-06-17,70.55132,False,False
2006-06-18,74.63,False,False
2006-06-19,91.65096,False,False
2006-06-20,146.99815,False,False
2006-06-21,135.22609,False,False
2006-06-22,197.08922,False,False
2006-06-23,163.53746,False,False
2006-06-24,140.4871,False,False
2006-06-25,152.6,False,False
2006-06-26,128.34033,False,False
2006-06-27,126.739944,False,False
2006-06-28,217.29012,False,False
2006-06-29,208.73576,False,False
2006-06-30,210.59377,False,False
2006-07-01,216.66766,False,False
2006-07-02,874.2,False,False
2006-07-03,681.5509,False,False
2006-07-04,486.92047,False,False
2006-07-05,827.83984,False,False
2006-07-06,903.69495,False,False
2006-07-07,943.855,False,False
2006-07-08,823.146,False,False
2006-07-09,478.9,False,False
2006-07-10,335.10812,False,False
2006-07-11,338.959,False,False
2006-07-12,248.49573,False,False
2006-07-13,242.9,False,False
2006-07-14,335.4,False,False
2006-07-15,380.06226,False,False
2006-07-16,470.6,False,False
2006-07-17,410.3,False,False
2006-07-18,692.88226,False,False
2006-07-19,1261.0974,False,False
2006-07-20,1485.026,False,False
2006-07-21,1623.5863,False,False
2006-07-22,1249.5072,False,False
2006-07-23,1225.0,False,False
2006-07-24,644.6807,False,False
2006-07-25,456.10303,False,False
2006-07-26,397.09824,False,False
2006-07-27,299.23807,False,False
2006-07-28,260.17972,False,False
2006-07-29,410.44156,False,False
2006-07-30,739.9,False,False
2006-07-31,884.7643,False,False
2006-08-01,502.2781,False,False
2006-08-02,535.3488,False,False
2006-08-03,559.6521,False,False
2006-08-04,497.35556,False,False
2006-08-05,357.4445,False,False
2006-08-06,280.1,False,False
2006-08-07,284.33688,False,False
2006-08-08,743.5738,False,False
2006-08-09,433.82352,False,False
2006-08-10,348.08063,False,False
2006-08-11,278.2767,False,False
2006-08-12,286.8,False,False
2006-08-13,310.7,False,False
2006-08-14,1958.9175,False,False
2006-08-15,1651.0,False,False
2006-08-16,1786.0,False,False
2006-08-17,1849.9904,False,False
2006-08-18,1528.0614,False,False
2006-08-19,1786.0,False,False
2006-08-20,1815.0,False,False
2006-08-21,928.3,False,False
2006-08-22,845.6106,False,False
2006-08-23,541.50024,False,False
2006-08-24,395.3806,False,False
2006-08-25,349.1931,False,False
2006-08-26,333.11594,False,False
2006-08-27,337.2,False,False
2006-08-28,316.79642,False,False
2006-08-29,312.90298,False,False
2006-08-30,318.04312,False,False
2006-08-31,300.52893,False,False
2006-09-01,295.66058,False,False
2006-09-02,317.59848,False,False
2006-09-03,250.8,False,False
2006-09-04,283.78775,False,False
2006-09-05,320.9794,False,False
2006-09-06,242.30168,False,False
2006-09-07,220.05055,False,False
2006-09-08,240.81876,False,False
2006-09-09,263.41232,False,False
2006-09-10,268.5,False,False
2006-09-11,299.26834,False,False
2006-09-12,304.87598,False,False
2006-09-13,264.02905,False,False
2006-09-14,224.13985,False,False
2006-09-15,215.29169,False,False
2006-09-16,236.33678,False,False
2006-09-17,238.2,False,False
2006-09-18,236.10283,False,False
2006-09-19,381.00378,False,False
2006-09-20,407.69434,False,False
2006-09-21,392.32388,False,False
2006-09-22,337.5665,False,False
2006-09-23,334.23083,False,False
2006-09-24,331.8,False,False
2006-09-25,329.76672,False,False
2006-09-26,338.8455,False,False
2006-09-27,390.261,False,False
2006-09-28,391.78134,False,False
2006-09-29,360.9,False,False
2006-09-30,320.43445,False,False
2006-10-01,372.1,False,False
2006-10-02,310.7,False,False
2006-10-03,292.57654,False,False
2006-10-04,251.55238,False,False
2006-10-05,223.42131,False,False
2006-10-06,214.9448,False,False
2006-10-07,215.16872,False,False
2006-10-08,216.8,False,False
2006-10-09,495.7653,False,False
2006-10-10,512.26825,False,False
2006-10-11,389.25003,False,False
2006-10-12,311.71674,False,False
2006-10-13,272.54636,False,False
2006-10-14,242.41524,False,False
2006-10-15,244.5,False,False
2006-10-16,251.84055,False,False
2006-10-17,228.91994,False,False
2006-10-18,228.52249,False,False
