week_ending,discharge_cumecs,n_days,discharge_max_daily,valid,unusable,was_interpolated,rain_mm,temp_c,oni,dmi,woy_sin,woy_cos,water_year,regime,monsoon_phase,schedule_tmc
2001-11-04,295.5012771428572,7,471.4831,True,False,False,0.7,21.87142857142857,-0.33,-0.245,-0.822983865893657,0.5680647467311548,2001,interim91,NEM,0.0
2001-11-11,528.3388457142858,7,933.7594,True,False,False,30.32,21.708571428571428,-0.33,-0.245,-0.7485107481711011,0.6631226582407953,2001,interim91,NEM,0.0
2001-11-18,275.95886,7,319.0,True,False,False,27.120000000000005,21.57428571428571,-0.33,-0.245,-0.6631226582407956,0.7485107481711007,2001,interim91,NEM,0.0
2001-11-25,263.27489285714285,7,284.29623,True,False,False,5.86,21.34857142857143,-0.33,-0.245,-0.5680647467311559,0.8229838658936564,2001,interim91,NEM,0.0
2001-12-02,214.2963885714286,7,237.78857,True,False,False,0.08000000000000002,20.931428571428572,-0.32,-0.051,-0.4647231720437684,0.88545602565321,2001,interim91,NEM,0.0
2001-12-09,184.33231142857144,7,203.61505,True,False,False,0.0,19.965714285714284,-0.32,-0.051,-0.35460488704253595,0.9350162426854147,2001,interim91,NEM,0.0
2001-12-16,146.78050857142856,7,154.90051,True,False,False,0.0,19.40285714285714,-0.32,-0.051,-0.2393156642875578,0.970941817426052,2001,interim91,NEM,0.0
2001-12-23,138.60076285714285,7,143.09566,True,False,False,7.300000000000001,21.13714285714286,-0.32,-0.051,-0.12053668025532363,0.992708874098054,2001,interim91,NEM,0.0
2001-12-30,131.83101057142858,7,148.3,True,False,False,1.58,21.114285714285717,-0.32,-0.051,6.432490598706546e-16,1.0,2001,interim91,NEM,0.0
2002-01-06,94.92752371428571,7,105.0732,True,False,False,0.16,21.32,-0.15,-0.142,0.12053668025532305,0.992708874098054,2001,interim91,inter,0.0
2002-01-13,77.52967642857142,7,87.3153,True,False,False,0.62,21.648571428571426,-0.15,-0.142,0.23931566428755774,0.970941817426052,2001,interim91,inter,0.0
2002-01-20,55.40501871428571,7,73.06,True,False,False,0.28,21.277142857142856,-0.15,-0.142,0.3546048870425356,0.9350162426854148,2001,interim91,inter,0.0
2002-01-27,65.05492157142858,7,80.35,True,False,False,0.28,23.451428571428572,-0.15,-0.142,0.4647231720437685,0.8854560256532099,2001,interim91,inter,0.0
2002-02-03,64.59700057142858,7,67.18711,True,False,False,1.1400000000000001,22.020000000000003,0.07,-0.098,0.5680647467311558,0.8229838658936564,2001,interim91,inter,0.0
2002-02-10,42.027426285714284,7,45.03476,True,False,False,29.76,22.548571428571428,0.07,-0.098,0.6631226582407952,0.7485107481711011,2001,interim91,inter,0.0
2002-02-17,46.34721442857143,7,66.22372,True,False,False,2.0999999999999996,22.59142857142857,0.07,-0.098,0.7485107481711011,0.6631226582407953,2001,interim91,inter,0.0
2002-02-24,53.05810485714286,7,59.007904,True,False,False,0.0,22.94,0.07,-0.098,0.8229838658936564,0.5680647467311558,2001,interim91,inter,0.0
2002-03-03,52.44014457142857,7,63.66259,True,False,False,0.0,23.785714285714285,0.11,0.008,0.8854560256532098,0.4647231720437686,2001,interim91,inter,0.0
2002-03-10,45.77837371428571,7,59.357296,True,False,False,1.78,24.96857142857143,0.11,0.008,0.9350162426854148,0.35460488704253557,2001,interim91,inter,0.0
2002-03-17,34.848490000000005,7,43.13,True,False,False,3.5,25.625714285714285,0.11,0.008,0.970941817426052,0.23931566428755804,2001,interim91,inter,0.0
2002-03-24,45.922801,7,62.77,True,False,False,0.8399999999999999,25.314285714285713,0.11,0.008,0.992708874098054,0.120536680255323,2001,interim91,inter,0.0
2002-03-31,59.18571228571428,7,72.091736,True,False,False,7.319999999999999,25.50857142857143,0.11,0.008,1.0,-1.6081226496766366e-16,2001,interim91,inter,0.0
2002-04-07,50.13779257142857,7,73.94076,True,False,False,16.96,24.98,0.15,-0.352,0.992708874098054,-0.12053668025532288,2001,interim91,inter,0.0
2002-04-14,48.889738571428566,7,56.02887,True,False,False,29.14,24.46,0.15,-0.352,0.9709418174260521,-0.2393156642875575,2001,interim91,inter,0.0
2002-04-21,54.42014157142857,7,59.514046,True,False,False,5.0600000000000005,25.917142857142856,0.15,-0.352,0.9350162426854148,-0.35460488704253545,2001,interim91,inter,0.0
2002-04-28,45.39699928571429,7,56.34,True,False,False,16.24,26.077142857142857,0.15,-0.352,0.8854560256532099,-0.4647231720437685,2001,interim91,inter,0.0
2002-05-05,28.023256142857143,7,40.83936,True,False,False,7.62,26.420000000000005,0.3,-0.329,0.8229838658936565,-0.5680647467311557,2001,interim91,inter,0.0
2002-05-12,43.70516171428572,7,73.06,True,False,False,25.0,24.882857142857144,0.3,-0.329,0.7485107481711013,-0.6631226582407951,2001,interim91,inter,0.0
2002-05-19,57.35762357142857,7,87.48355,True,False,False,24.380000000000003,23.654285714285717,0.3,-0.329,0.6631226582407952,-0.7485107481711012,2001,interim91,inter,0.0
2002-05-26,32.551424142857144,7,37.015457,True,False,False,23.52,23.654285714285713,0.3,-0.329,0.5680647467311558,-0.8229838658936564,2001,interim91,inter,0.0
2002-06-02,45.34573985714285,7,72.27205,True,False,False,36.34,23.211428571428574,0.45,-0.189,0.46472317204376906,-0.8854560256532096,2002,interim91,SWM,0.0
2002-06-09,35.895771857142854,7,39.609028,True,False,False,18.26,22.928571428571427,0.45,-0.189,0.35460488704253584,-0.9350162426854147,2002,interim91,SWM,0.0
2002-06-16,34.235742,7,44.82,True,False,False,59.39999999999999,22.3,0.45,-0.189,0.23931566428755768,-0.970941817426052,2002,interim91,SWM,0.0
2002-06-23,36.37788442857143,7,39.96,True,False,False,56.559999999999995,21.622857142857146,0.45,-0.189,0.12053668025532308,-0.992708874098054,2002,interim91,SWM,0.0
2002-06-30,37.357536999999994,7,48.786823,True,False,False,22.02,22.5,0.45,-0.189,-3.216245299353273e-16,-1.0,2002,interim91,SWM,0.0
2002-07-07,32.79415514285714,7,50.69,True,False,False,15.520000000000001,22.497142857142858,0.57,-0.261,-0.12053668025532283,-0.992708874098054,2002,interim91,SWM,0.0
2002-07-14,49.192320142857135,7,68.55,True,False,False,17.34,22.01142857142857,0.57,-0.261,-0.23931566428755743,-0.9709418174260521,2002,interim91,SWM,0.0
2002-07-21,173.450464,7,314.3842,True,False,False,18.64,21.75714285714286,0.57,-0.261,-0.3546048870425356,-0.9350162426854148,2002,interim91,SWM,0.0
2002-07-28,84.44751342857141,7,130.8312,True,False,False,22.22,21.782857142857146,0.57,-0.261,-0.46472317204376806,-0.8854560256532101,2002,interim91,SWM,0.0
2002-08-04,83.73030142857144,7,102.1,True,False,False,61.019999999999996,21.67142857142857,0.63,-0.208,-0.5680647467311556,-0.8229838658936565,2002,interim91,SWM,0.0
2002-08-11,155.18733,7,317.9422,True,False,False,100.56,20.262857142857143,0.63,-0.208,-0.663122658240795,-0.7485107481711013,2002,interim91,SWM,0.0
2002-08-18,250.30621,7,414.13443,True,False,False,46.06,21.12857142857143,0.63,-0.208,-0.7485107481711011,-0.6631226582407952,2002,interim91,SWM,0.0
2002-08-25,440.8615985714286,7,780.2661,True,False,False,16.479999999999997,21.59714285714286,0.63,-0.208,-0.8229838658936564,-0.5680647467311559,2002,interim91,SWM,0.0
2002-09-01,124.02477985714286,7,231.61668,True,False,False,6.8,22.517142857142858,0.78,0.286,-0.8854560256532096,-0.4647231720437691,2002,interim91,SWM,0.0
2002-09-08,93.30720557142857,7,183.3,True,False,False,17.18,21.857142857142858,0.78,0.286,-0.9350162426854147,-0.3546048870425359,2002,interim91,SWM,0.0
2002-09-15,169.18279928571428,7,343.26764,True,False,False,18.82,21.814285714285713,0.78,0.286,-0.970941817426052,-0.23931566428755774,2002,interim91,SWM,0.0
2002-09-22,261.412338,7,382.26126,True,False,False,11.66,22.282857142857143,0.78,0.286,-0.992708874098054,-0.12053668025532357,2002,interim91,SWM,0.0
2002-09-29,84.27105228571429,7,107.05947,True,False,False,10.94,22.974285714285713,0.78,0.286,-1.0,-1.8369701987210297e-16,2002,interim91,SWM,0.0
2002-10-06,135.03705285714287,7,177.55624,True,False,False,22.54,23.942857142857143,0.99,0.405,-0.992708874098054,0.1205366802553232,2002,interim91,NEM,0.0
2002-10-13,159.34461428571427,7,298.08206,True,False,False,105.38,22.065714285714286,0.99,0.405,-0.9709418174260521,0.23931566428755738,2002,interim91,NEM,0.0
2002-10-20,139.24128285714286,7,178.93864,True,False,False,32.94,21.740000000000002,0.99,0.405,-0.9350162426854148,0.35460488704253557,2002,interim91,NEM,0.0
2002-10-27,152.71622914285715,7,230.5591,True,False,False,27.740000000000002,22.074285714285715,0.99,0.405,-0.8854560256532101,0.464723172043768,2002,interim91,NEM,0.0
2002-11-03,479.2375142857143,7,953.9,True,False,False,46.04,21.259999999999998,1.19,0.096,-0.822983865893657,0.5680647467311548,2002,interim91,NEM,0.0
2002-11-10,250.0532442857143,7,319.2,True,False,False,13.96,21.594285714285714,1.19,0.096,-0.7485107481711011,0.6631226582407953,2002,interim91,NEM,0.0
2002-11-17,185.62406000000001,7,222.68526,True,False,False,1.06,22.108571428571427,1.19,0.096,-0.6631226582407956,0.7485107481711007,2002,interim91,NEM,0.0
2002-11-24,149.03173571428573,7,169.46603,True,False,False,5.02,21.762857142857143,1.19,0.096,-0.5680647467311559,0.8229838658936564,2002,interim91,NEM,0.0
2002-12-01,127.43153571428572,7,132.80396,True,False,False,0.0,22.060000000000002,1.08,-0.158,-0.4647231720437684,0.88545602565321,2002,interim91,NEM,0.0
2002-12-08,134.70402714285714,7,157.79002,True,False,False,2.1999999999999997,21.539999999999996,1.08,-0.158,-0.35460488704253595,0.9350162426854147,2002,interim91,NEM,0.0
2002-12-15,117.84990400000001,7,131.12743,True,False,False,0.0,21.48,1.08,-0.158,-0.2393156642875578,0.970941817426052,2002,interim91,NEM,0.0
2002-12-22,90.43272085714285,7,93.94465,True,False,False,0.0,20.722857142857144,1.08,-0.158,-0.12053668025532363,0.992708874098054,2002,interim91,NEM,0.0
2002-12-29,79.40388857142857,7,88.71245,True,False,False,0.18,20.851428571428574,1.08,-0.158,6.432490598706546e-16,1.0,2002,interim91,NEM,0.0
2003-01-05,59.399216857142854,7,67.73097,True,False,False,0.36,20.922857142857143,0.9,-0.239,0.12053668025532305,0.992708874098054,2002,interim91,inter,0.0
2003-01-12,44.67159457142857,7,55.93,True,False,False,1.36,22.577142857142857,0.9,-0.239,0.23931566428755774,0.970941817426052,2002,interim91,inter,0.0
2003-01-19,51.506626142857144,7,57.47,True,False,False,0.0,21.75142857142857,0.9,-0.239,0.3546048870425356,0.9350162426854148,2002,interim91,inter,0.0
2003-01-26,127.07646571428572,7,170.35793,True,False,False,0.0,22.925714285714285,0.9,-0.239,0.4647231720437685,0.8854560256532099,2002,interim91,inter,0.0
2003-02-02,51.68331728571429,7,87.77846,True,False,False,0.32,22.777142857142856,0.59,0.017,0.5680647467311558,0.8229838658936564,2002,interim91,inter,0.0
2003-02-09,28.448355714285718,7,36.34519,True,False,False,3.4799999999999995,23.46857142857143,0.59,0.017,0.6631226582407952,0.7485107481711011,2002,interim91,inter,0.0
2003-02-16,108.196084,7,151.58186,True,False,False,0.78,24.382857142857144,0.59,0.017,0.7485107481711011,0.6631226582407953,2002,interim91,inter,0.0
2003-02-23,49.05246642857143,7,97.42425,True,False,False,0.18,24.994285714285716,0.59,0.017,0.8229838658936564,0.5680647467311558,2002,interim91,inter,0.0
2003-03-02,21.465708142857142,7,27.79972,True,False,False,2.92,24.52857142857143,0.38,-0.039,0.8854560256532098,0.4647231720437686,2002,interim91,inter,0.0
2003-03-09,21.552495142857143,7,23.66,True,False,False,0.16,25.96857142857143,0.38,-0.039,0.9350162426854148,0.35460488704253557,2002,interim91,inter,0.0
2003-03-16,21.30766514285714,7,23.657434,True,False,False,18.42,24.834285714285716,0.38,-0.039,0.970941817426052,0.23931566428755804,2002,interim91,inter,0.0
2003-03-23,33.65627842857143,7,67.85461,True,False,False,10.28,24.32857142857143,0.38,-0.039,0.992708874098054,0.120536680255323,2002,interim91,inter,0.0
2003-03-30,25.499202857142855,7,41.76127,True,False,False,4.62,25.602857142857143,0.38,-0.039,1.0,-1.6081226496766366e-16,2002,interim91,inter,0.0
2003-04-06,18.53727885714286,7,30.34,True,False,False,12.639999999999999,24.99142857142857,-0.01,-0.099,0.992708874098054,-0.12053668025532288,2002,interim91,inter,0.0
2003-04-13,18.447537285714287,7,20.632027,True,False,False,23.0,25.20285714285714,-0.01,-0.099,0.9709418174260521,-0.2393156642875575,2002,interim91,inter,0.0
2003-04-20,16.101322142857143,7,18.517416,True,False,False,17.9,25.851428571428567,-0.01,-0.099,0.9350162426854148,-0.35460488704253545,2002,interim91,inter,0.0
2003-04-27,15.212153428571428,7,18.45415,True,False,False,16.3,26.08857142857143,-0.01,-0.099,0.8854560256532099,-0.4647231720437685,2002,interim91,inter,0.0
2003-05-04,11.579008357142857,7,12.340343,True,False,False,16.56,25.65142857142857,-0.18,-0.164,0.8229838658936565,-0.5680647467311557,2002,interim91,inter,0.0
2003-05-11,12.756779857142858,7,15.822057,True,False,False,14.34,25.502857142857142,-0.18,-0.164,0.7485107481711013,-0.6631226582407951,2002,interim91,inter,0.0
2003-05-18,12.934537285714287,7,21.78,True,False,False,5.920000000000001,24.90285714285714,-0.18,-0.164,0.6631226582407952,-0.7485107481711012,2002,interim91,inter,0.0
2003-05-25,21.688810571428572,7,22.476315,True,False,False,3.24,25.585714285714285,-0.18,-0.164,0.5680647467311558,-0.8229838658936564,2002,interim91,inter,0.0
2003-06-01,20.322731,7,24.48521,True,False,False,9.82,25.525714285714287,-0.13,0.139,0.46472317204376906,-0.8854560256532096,2003,interim91,SWM,0.0
2003-06-08,20.11395585714286,7,29.3,True,False,False,24.06,24.397142857142857,-0.13,0.139,0.35460488704253584,-0.9350162426854147,2003,interim91,SWM,0.0
2003-06-15,17.213025714285713,7,26.24505,True,False,False,27.66,23.377142857142854,-0.13,0.139,0.23931566428755768,-0.970941817426052,2003,interim91,SWM,0.0
2003-06-22,8.377354385714286,7,13.030989,True,False,False,130.5,21.225714285714282,-0.13,0.139,0.12053668025532308,-0.992708874098054,2003,interim91,SWM,0.0
2003-06-29,14.078867014285715,7,36.783245,True,False,False,44.46,21.54,-0.13,0.139,-3.216245299353273e-16,-1.0,2003,interim91,SWM,0.0
2003-07-06,17.20151242857143,7,26.717123,True,False,False,126.74,20.537142857142857,0.09,0.131,-0.12053668025532283,-0.992708874098054,2003,interim91,SWM,0.0
2003-07-13,15.800356142857142,7,23.054129,True,False,False,44.22,20.914285714285715,0.09,0.131,-0.23931566428755743,-0.9709418174260521,2003,interim91,SWM,0.0
2003-07-20,14.950054214285712,7,17.13,True,False,False,98.56,21.328571428571426,0.09,0.131,-0.3546048870425356,-0.9350162426854148,2003,interim91,SWM,0.0
2003-07-27,40.45852385714286,7,48.92,True,False,False,40.5,21.657142857142855,0.09,0.131,-0.46472317204376806,-0.8854560256532101,2003,interim91,SWM,0.0
2003-08-03,56.85017842857143,7,67.76085,True,False,False,33.620000000000005,21.73428571428571,0.14,0.108,-0.5680647467311556,-0.8229838658936565,2003,interim91,SWM,0.0
2003-08-10,144.06953142857142,7,175.56964,True,False,False,23.96,21.834285714285716,0.14,0.108,-0.663122658240795,-0.7485107481711013,2003,interim91,SWM,0.0
2003-08-17,128.7042642857143,7,161.7,True,False,False,23.34,21.965714285714288,0.14,0.108,-0.7485107481711011,-0.6631226582407952,2003,interim91,SWM,0.0
2003-08-24,150.18122428571428,7,169.98515,True,False,False,78.16000000000001,20.791428571428572,0.14,0.108,-0.8229838658936564,-0.5680647467311559,2003,interim91,SWM,0.0
2003-08-31,177.15576714285712,7,204.46518,True,False,False,28.38,21.405714285714286,0.14,0.108,-0.8854560256532096,-0.4647231720437691,2003,interim91,SWM,0.0
2003-09-07,161.5335342857143,7,169.23404,True,False,False,32.739999999999995,21.174285714285713,0.23,-0.06,-0.9350162426854147,-0.3546048870425359,2003,interim91,SWM,0.0
2003-09-14,158.0712914285714,7,172.48314,True,False,False,8.52,21.428571428571427,0.23,-0.06,-0.970941817426052,-0.23931566428755774,2003,interim91,SWM,0.0
2003-09-21,146.43563714285713,7,157.37831,True,False,False,12.3,21.774285714285718,0.23,-0.06,-0.992708874098054,-0.12053668025532357,2003,interim91,SWM,0.0
2003-09-28,117.30779285714286,7,124.12317,True,False,False,11.76,22.228571428571428,0.23,-0.06,-1.0,-1.8369701987210297e-16,2003,interim91,SWM,0.0
2003-10-05,205.18989857142859,7,283.6,True,False,False,68.14,22.445714285714285,0.23,-0.243,-0.992708874098054,0.1205366802553232,2003,interim91,NEM,0.0
2003-10-12,160.92075142857144,7,229.56267,True,False,False,50.54,21.594285714285714,0.23,-0.243,-0.9709418174260521,0.23931566428755738,2003,interim91,NEM,0.0
2003-10-19,118.27470571428572,7,177.5,True,False,False,40.44,21.948571428571427,0.23,-0.243,-0.9350162426854148,0.35460488704253557,2003,interim91,NEM,0.0
2003-10-26,334.6826857142857,7,523.7,True,False,False,78.80000000000001,21.165714285714284,0.23,-0.243,-0.8854560256532101,0.464723172043768,2003,interim91,NEM,0.0
2003-11-02,92.65787871428572,7,119.87417,True,False,False,4.38,21.95714285714286,0.29,-0.159,-0.822983865893657,0.5680647467311548,2003,interim91,NEM,0.0
2003-11-09,118.08498,7,125.4,True,False,False,12.08,21.69142857142857,0.29,-0.159,-0.7485107481711011,0.6631226582407953,2003,interim91,NEM,0.0
2003-11-16,143.07164857142857,7,178.93652,True,False,False,0.2,21.52285714285714,0.29,-0.159,-0.6631226582407956,0.7485107481711007,2003,interim91,NEM,0.0
2003-11-23,120.840895,7,142.11014,True,False,False,4.84,20.645714285714288,0.29,-0.159,-0.5680647467311559,0.8229838658936564,2003,interim91,NEM,0.0
2003-11-30,116.14222642857143,7,122.1,True,False,False,3.9600000000000004,20.271428571428572,0.29,-0.159,-0.4647231720437684,0.88545602565321,2003,interim91,NEM,0.0
2003-12-07,107.10740299999999,7,118.512085,True,False,False,0.04,20.165714285714284,0.29,0.189,-0.35460488704253595,0.9350162426854147,2003,interim91,NEM,0.0
2003-12-14,73.60844271428572,7,92.34172,True,False,False,0.0,19.84,0.29,0.189,-0.2393156642875578,0.970941817426052,2003,interim91,NEM,0.0
2003-12-21,58.39543200000001,7,65.75244,True,False,False,0.0,21.074285714285715,0.29,0.189,-0.12053668025532363,0.992708874098054,2003,interim91,NEM,0.0
2003-12-28,46.18245614285714,7,56.323067,True,False,False,0.96,21.22,0.29,0.189,6.432490598706546e-16,1.0,2003,interim91,NEM,0.0
2004-01-04,33.69513,7,41.559555,True,False,False,0.0,21.545714285714286,0.34,0.044,0.12053668025532305,0.992708874098054,2003,interim91,inter,0.0
2004-01-11,34.22833385714286,7,59.979862,True,False,False,1.46,21.148571428571426,0.34,0.044,0.23931566428755774,0.970941817426052,2003,interim91,inter,0.0
2004-01-18,28.62518857142857,7,34.036617,True,False,False,0.0,20.888571428571428,0.34,0.044,0.3546048870425356,0.9350162426854148,2003,interim91,inter,0.0
2004-01-25,21.421080571428572,7,25.507772,True,False,False,0.96,22.565714285714282,0.34,0.044,0.4647231720437685,0.8854560256532099,2003,interim91,inter,0.0
2004-02-01,19.931940857142855,7,23.57,True,False,False,0.78,22.72,0.27,0.114,0.5680647467311558,0.8229838658936564,2003,interim91,inter,0.0
2004-02-08,22.863868285714286,7,25.617874,True,False,False,0.88,23.354285714285712,0.27,0.114,0.6631226582407952,0.7485107481711011,2003,interim91,inter,0.0
2004-02-15,17.31869957142857,7,23.513975,True,False,False,0.16,22.860000000000003,0.27,0.114,0.7485107481711011,0.6631226582407953,2003,interim91,inter,0.0
2004-02-22,13.026324,7,16.089617,True,False,False,0.12,23.59714285714286,0.27,0.114,0.8229838658936564,0.5680647467311558,2003,interim91,inter,0.0
2004-02-29,14.714567357142856,7,22.617138,True,False,False,0.1,24.442857142857143,0.27,0.114,0.8854560256532098,0.4647231720437686,2003,interim91,inter,0.0
2004-03-07,9.911283714285714,7,11.83,True,False,False,0.08,25.52285714285714,0.19,0.077,0.9350162426854148,0.35460488704253557,2003,interim91,inter,0.0
2004-03-14,6.921406957142858,7,7.747435,True,False,False,0.02,25.58285714285714,0.19,0.077,0.970941817426052,0.23931566428755804,2003,interim91,inter,0.0
2004-03-21,6.376598928571428,7,6.8896475,True,False,False,0.3,26.391428571428573,0.19,0.077,0.992708874098054,0.120536680255323,2003,interim91,inter,0.0
2004-03-28,5.256996200000001,7,5.68958,True,False,False,13.980000000000002,25.602857142857143,0.19,0.077,1.0,-1.6081226496766366e-16,2003,interim91,inter,0.0
2004-04-04,16.99272962857143,7,27.83,True,False,False,51.260000000000005,23.957142857142856,0.1,-0.079,0.992708874098054,-0.12053668025532288,2003,interim91,inter,0.0
2004-04-11,36.57674685714286,7,50.714897,True,False,False,25.740000000000002,24.45428571428571,0.1,-0.079,0.9709418174260521,-0.2393156642875575,2003,interim91,inter,0.0
2004-04-18,18.525907714285715,7,25.541204,True,False,False,8.66,25.722857142857144,0.1,-0.079,0.9350162426854148,-0.35460488704253545,2003,interim91,inter,0.0
2004-04-25,13.456339999999999,7,24.47,True,False,False,28.639999999999997,25.268571428571427,0.1,-0.079,0.8854560256532099,-0.4647231720437685,2003,interim91,inter,0.0
2004-05-02,21.04550585714286,7,25.266695,True,False,False,17.94,24.891428571428573,0.12,-0.565,0.8229838658936565,-0.5680647467311557,2003,interim91,inter,0.0
2004-05-09,25.020504142857142,7,35.20817,True,False,False,95.93999999999998,22.457142857142856,0.12,-0.565,0.7485107481711013,-0.6631226582407951,2003,interim91,inter,0.0
2004-05-16,29.119770142857142,7,41.56018,True,False,False,26.92,23.240000000000002,0.12,-0.565,0.6631226582407952,-0.7485107481711012,2003,interim91,inter,0.0
2004-05-23,22.998904857142858,7,53.11642,True,False,False,29.02,22.09142857142857,0.12,-0.565,0.5680647467311558,-0.8229838658936564,2003,interim91,inter,0.0
2004-05-30,27.78615185714286,7,64.59,True,False,False,66.34,22.388571428571428,0.12,-0.565,0.46472317204376906,-0.8854560256532096,2003,interim91,inter,0.0
2004-06-06,107.01603014285715,7,244.1648,True,False,False,32.76,22.297142857142855,0.22,-0.384,0.35460488704253584,-0.9350162426854147,2004,interim91,SWM,0.0
2004-06-13,43.860527857142856,7,55.466785,True,False,False,129.78,21.005714285714284,0.22,-0.384,0.23931566428755768,-0.970941817426052,2004,interim91,SWM,0.0
2004-06-20,42.685575285714286,7,64.85,True,False,False,67.88,21.514285714285712,0.22,-0.384,0.12053668025532308,-0.992708874098054,2004,interim91,SWM,0.0
2004-06-27,294.43343,7,607.708,True,False,False,15.2,21.737142857142857,0.22,-0.384,-3.216245299353273e-16,-1.0,2004,interim91,SWM,0.0
2004-07-04,166.30479585714286,7,314.05328,True,False,False,24.1,21.68285714285714,0.39,-0.301,-0.12053668025532283,-0.992708874098054,2004,interim91,SWM,0.0
2004-07-11,316.5905785714286,7,507.1709,True,False,False,46.980000000000004,21.745714285714286,0.39,-0.301,-0.23931566428755743,-0.9709418174260521,2004,interim91,SWM,0.0
2004-07-18,281.50955285714286,7,467.45157,True,False,False,36.78,21.16857142857143,0.39,-0.301,-0.3546048870425356,-0.9350162426854148,2004,interim91,SWM,0.0
2004-07-25,157.94858785714285,7,238.23149,True,False,False,33.66,21.194285714285716,0.39,-0.301,-0.46472317204376806,-0.8854560256532101,2004,interim91,SWM,0.0
2004-08-01,272.91510999999997,7,429.16095,True,False,False,36.5,20.942857142857143,0.54,-0.133,-0.5680647467311556,-0.8229838658936565,2004,interim91,SWM,0.0
2004-08-08,620.2292614285715,7,1103.0,True,False,False,114.08,20.69142857142857,0.54,-0.133,-0.663122658240795,-0.7485107481711013,2004,interim91,SWM,0.0
2004-08-15,480.9265171428571,7,877.1099,True,False,False,34.68,21.12857142857143,0.54,-0.133,-0.7485107481711011,-0.6631226582407952,2004,interim91,SWM,0.0
2004-08-22,387.3220042857143,7,537.4619,True,False,False,32.36,21.16,0.54,-0.133,-0.8229838658936564,-0.5680647467311559,2004,interim91,SWM,0.0
2004-08-29,396.57429,7,490.34952,True,False,False,6.54,21.608571428571427,0.54,-0.133,-0.8854560256532096,-0.4647231720437691,2004,interim91,SWM,0.0
2004-09-05,229.92980142857144,7,311.11444,True,False,False,15.580000000000002,21.934285714285714,0.58,-0.106,-0.9350162426854147,-0.3546048870425359,2004,interim91,SWM,0.0
2004-09-12,332.4013842857143,7,511.5,True,False,False,49.02,20.865714285714287,0.58,-0.106,-0.970941817426052,-0.23931566428755774,2004,interim91,SWM,0.0
2004-09-19,439.3423714285714,7,798.3506,True,False,False,9.92,22.279999999999998,0.58,-0.106,-0.992708874098054,-0.12053668025532357,2004,interim91,SWM,0.0
2004-09-26,286.94927,7,418.9,True,False,False,43.620000000000005,22.099999999999998,0.58,-0.106,-1.0,-1.8369701987210297e-16,2004,interim91,SWM,0.0
2004-10-03,236.6473814285714,7,321.20438,True,False,False,47.34,21.451428571428572,0.61,-0.004,-0.992708874098054,0.1205366802553232,2004,interim91,NEM,0.0
2004-10-10,285.5380985714286,7,499.18896,True,False,False,5.639999999999999,21.52,0.61,-0.004,-0.9709418174260521,0.23931566428755738,2004,interim91,NEM,0.0
2004-10-17,506.2825085714286,7,968.9835,True,False,False,36.22,22.16857142857143,0.61,-0.004,-0.9350162426854148,0.35460488704253557,2004,interim91,NEM,0.0
2004-10-24,320.4899557142857,7,559.67377,True,False,False,21.26,22.060000000000002,0.61,-0.004,-0.8854560256532101,0.464723172043768,2004,interim91,NEM,0.0
2004-10-31,219.80954285714284,7,279.0,True,False,False,27.96,21.548571428571428,0.61,-0.004,-0.822983865893657,0.5680647467311548,2004,interim91,NEM,0.0
2004-11-07,239.25958999999997,7,296.28436,True,False,False,18.880000000000003,20.994285714285716,0.64,-0.153,-0.7485107481711011,0.6631226582407953,2004,interim91,NEM,0.0
2004-11-14,275.8806014285714,7,350.2588,True,False,False,14.700000000000001,21.414285714285715,0.64,-0.153,-0.6631226582407956,0.7485107481711007,2004,interim91,NEM,0.0
2004-11-21,213.03077285714286,7,269.1,True,False,False,0.24,21.042857142857144,0.64,-0.153,-0.5680647467311559,0.8229838658936564,2004,interim91,NEM,0.0
2004-11-28,159.53153142857144,7,173.69214,True,False,False,0.18,21.282857142857146,0.64,-0.153,-0.4647231720437684,0.88545602565321,2004,interim91,NEM,0.0
2004-12-05,148.0745357142857,7,156.18694,True,False,False,0.0,20.74285714285714,0.71,-0.132,-0.35460488704253595,0.9350162426854147,2004,interim91,NEM,0.0
2004-12-12,108.51621728571429,7,121.810555,True,False,False,0.0,20.814285714285713,0.71,-0.132,-0.2393156642875578,0.970941817426052,2004,interim91,NEM,0.0
2004-12-19,91.07349014285715,7,101.99551,True,False,False,0.0,21.00857142857143,0.71,-0.132,-0.12053668025532363,0.992708874098054,2004,interim91,NEM,0.0
2004-12-26,79.26636214285715,7,89.793,True,False,False,0.0,21.068571428571428,0.71,-0.132,6.432490598706546e-16,1.0,2004,interim91,NEM,0.0
2005-01-02,57.586832,7,69.850204,True,False,False,9.600000000000001,21.92285714285714,0.62,-0.124,0.12053668025532314,0.992708874098054,2004,interim91,inter,0.0
2005-01-09,51.75912914285714,7,58.20188,True,False,False,4.34,21.46,0.62,-0.124,0.12053668025532305,0.992708874098054,2004,interim91,inter,0.0
2005-01-16,38.72090714285714,7,45.741627,True,False,False,0.0,21.25142857142857,0.62,-0.124,0.23931566428755774,0.970941817426052,2004,interim91,inter,0.0
2005-01-23,41.63343171428572,7,48.35,True,False,False,0.37999999999999995,22.888571428571428,0.62,-0.124,0.3546048870425356,0.9350162426854148,2004,interim91,inter,0.0
