week_ending,reservoir,live_storage_bcm
2018-01-25,Vaigai,0.03
2018-02-01,Vaigai,0.031
2018-02-08,Vaigai,0.172
2018-02-15,Vaigai,0.025
2018-02-22,Vaigai,0.018
2018-03-01,Vaigai,0.016
2018-03-08,Vaigai,0.014
2018-03-15,Vaigai,0.013
2018-03-22,Vaigai,0.013
2018-03-29,Vaigai,0.014
2018-04-05,Vaigai,0.014
2018-04-12,Vaigai,0.014
2018-04-19,Vaigai,0.018
2018-04-26,Vaigai,0.022
2018-05-03,Vaigai,0.015
2018-05-10,Vaigai,0.018000000000000002
2018-05-17,Vaigai,0.021
2018-05-24,Vaigai,0.021
2018-05-31,Vaigai,0.021
2018-06-07,Vaigai,0.02
2018-06-14,Vaigai,0.022
2018-06-21,Vaigai,0.039
2018-06-28,Vaigai,0.052
2018-07-05,Vaigai,0.053
2018-07-12,Vaigai,0.05
2018-07-19,Vaigai,0.053
2018-07-26,Vaigai,0.0685
2018-08-02,Vaigai,0.084
2018-08-09,Vaigai,0.10866666666666668
2018-08-16,Vaigai,0.13333333333333333
2018-08-23,Vaigai,0.158
2018-08-30,Vaigai,0.16
2018-09-06,Vaigai,0.157
2018-09-13,Vaigai,0.14
2018-09-20,Vaigai,0.1
2018-09-27,Vaigai,0.094
2018-10-04,Vaigai,0.088
2018-10-11,Vaigai,0.121
2018-10-18,Vaigai,0.1395
2018-10-25,Vaigai,0.158
2018-11-01,Vaigai,0.158
2018-11-08,Vaigai,0.158
2018-11-15,Vaigai,0.145
2018-11-22,Vaigai,0.126
2018-11-29,Vaigai,0.096
2018-12-06,Vaigai,0.094
2018-12-13,Vaigai,0.089
2018-12-20,Vaigai,0.077
2018-12-27,Vaigai,0.08066666666666666
2019-01-03,Vaigai,0.08433333333333333
2019-01-10,Vaigai,0.088
2019-01-17,Vaigai,0.083
2019-01-24,Vaigai,0.07650000000000001
2019-01-31,Vaigai,0.07
2019-02-07,Vaigai,0.057
2019-02-14,Vaigai,0.057
2019-02-21,Vaigai,0.048
2019-02-28,Vaigai,0.045
2019-03-07,Vaigai,0.042
2019-03-14,Vaigai,0.04
2019-03-21,Vaigai,0.037
2019-03-28,Vaigai,0.036
2019-04-04,Vaigai,0.034
2019-04-11,Vaigai,0.033
2019-04-18,Vaigai,0.031
2019-04-25,Vaigai,0.024
2019-05-02,Vaigai,0.023
2019-05-09,Vaigai,0.022
2019-05-16,Vaigai,0.021
2019-05-23,Vaigai,0.019
2019-05-30,Vaigai,0.018
2019-06-06,Vaigai,0.016
2019-06-13,Vaigai,0.015
2019-06-20,Vaigai,0.013
2019-06-27,Vaigai,0.012
2019-07-04,Vaigai,0.011
2019-07-11,Vaigai,0.0095
2019-07-18,Vaigai,0.008
2019-07-25,Vaigai,0.009
2019-08-01,Vaigai,0.01
2019-08-08,Vaigai,0.012
2019-08-15,Vaigai,0.039
2019-08-22,Vaigai,0.052
2019-08-29,Vaigai,0.071
2019-09-05,Vaigai,0.073
2019-09-12,Vaigai,0.075
2019-09-19,Vaigai,0.08099999999999999
2019-09-26,Vaigai,0.087
2019-10-03,Vaigai,0.099
2019-10-10,Vaigai,0.109
2019-10-17,Vaigai,0.105
2019-10-24,Vaigai,0.121
2019-10-31,Vaigai,0.124
2019-11-07,Vaigai,0.13
2019-11-14,Vaigai,0.105
2019-11-21,Vaigai,0.1
2019-11-28,Vaigai,0.127
2019-12-05,Vaigai,0.151
2019-12-12,Vaigai,0.154
2019-12-19,Vaigai,0.147
2019-12-26,Vaigai,0.144
2020-01-02,Vaigai,0.096
2020-01-09,Vaigai,0.099
2020-01-16,Vaigai,0.086
2020-01-23,Vaigai,0.077
2020-01-30,Vaigai,0.074
2020-02-06,Vaigai,0.061
2020-02-13,Vaigai,0.057
2020-02-20,Vaigai,0.055
2020-02-27,Vaigai,0.053
2020-03-05,Vaigai,0.052
2020-03-12,Vaigai,0.05
2020-03-19,Vaigai,0.048
2020-03-26,Vaigai,0.046
2020-04-02,Vaigai,0.046
2020-04-09,Vaigai,0.042
2020-04-16,Vaigai,0.04
2020-04-23,Vaigai,0.038
2020-04-30,Vaigai,0.037
2020-05-07,Vaigai,0.035
2020-05-14,Vaigai,0.034
2020-05-21,Vaigai,0.032
2020-05-28,Vaigai,0.024
2020-06-04,Vaigai,0.023
2020-06-11,Vaigai,0.021
2020-06-18,Vaigai,0.019
2020-06-25,Vaigai,0.017
2020-07-02,Vaigai,0.016
2020-07-09,Vaigai,0.015
2020-07-16,Vaigai,0.013
2020-07-23,Vaigai,0.012
2020-07-30,Vaigai,0.011
2020-08-06,Vaigai,0.012
2020-08-13,Vaigai,0.038
2020-08-20,Vaigai,0.064
2020-08-27,Vaigai,0.089
2020-09-03,Vaigai,0.103
2020-09-10,Vaigai,0.111
2020-09-17,Vaigai,0.112
2020-09-24,Vaigai,0.116
2020-10-01,Vaigai,0.113
2020-10-08,Vaigai,0.098
2020-10-15,Vaigai,0.08
2020-10-22,Vaigai,0.07
2020-10-29,Vaigai,0.067
2020-11-05,Vaigai,0.055
2020-11-12,Vaigai,0.05
2020-11-19,Vaigai,0.0765
2020-11-26,Vaigai,0.103
2020-12-03,Vaigai,0.101
2020-12-10,Vaigai,0.099
2020-12-17,Vaigai,0.095
2020-12-24,Vaigai,0.106
2020-12-31,Vaigai,0.095
2021-01-07,Vaigai,0.104
2021-01-14,Vaigai,0.114
2021-01-21,Vaigai,0.167
2021-01-28,Vaigai,0.161
2021-02-04,Vaigai,0.158
2021-02-11,Vaigai,0.153
2021-02-18,Vaigai,0.147
2021-02-25,Vaigai,0.139
2021-03-04,Vaigai,0.124
2021-03-11,Vaigai,0.124
2021-03-18,Vaigai,0.128
2021-03-25,Vaigai,0.127
2021-04-01,Vaigai,0.126
2021-04-08,Vaigai,0.124
2021-04-15,Vaigai,0.122
2021-04-22,Vaigai,0.1185
2021-04-29,Vaigai,0.115
2021-05-06,Vaigai,0.113
2021-05-13,Vaigai,0.117
2021-05-20,Vaigai,0.128
2021-05-27,Vaigai,0.1375
2021-06-03,Vaigai,0.147
2021-06-10,Vaigai,0.141
2021-06-17,Vaigai,0.139
2021-06-24,Vaigai,0.143
2021-07-01,Vaigai,0.127
2021-07-08,Vaigai,0.135
2021-07-15,Vaigai,0.147
2021-07-22,Vaigai,0.154
2021-07-29,Vaigai,0.158
2021-08-05,Vaigai,0.155
2021-08-12,Vaigai,0.15
2021-08-19,Vaigai,0.149
2021-08-26,Vaigai,0.135
2021-09-02,Vaigai,0.121
2021-09-09,Vaigai,0.105
2021-09-16,Vaigai,0.086
2021-09-23,Vaigai,0.077
2021-09-30,Vaigai,0.07
2021-10-07,Vaigai,0.078
2021-10-14,Vaigai,0.081
2021-10-21,Vaigai,0.083
2021-10-28,Vaigai,0.105
2021-11-04,Vaigai,0.1385
2021-11-11,Vaigai,0.16
2021-11-18,Vaigai,0.161
2021-11-25,Vaigai,0.161
2021-12-02,Vaigai,0.166
2021-12-09,Vaigai,0.166
2021-12-16,Vaigai,0.167
2021-12-23,Vaigai,0.165
2021-12-30,Vaigai,0.158
2022-01-06,Vaigai,0.16
2022-01-13,Vaigai,0.166
2022-01-20,Vaigai,0.164
2022-01-27,Vaigai,0.16
2022-02-03,Vaigai,0.159
2022-02-10,Vaigai,0.158
2022-02-17,Vaigai,0.155
2022-02-24,Vaigai,0.155
2022-03-03,Vaigai,0.15633333333333332
2022-03-10,Vaigai,0.15766666666666668
2022-03-17,Vaigai,0.159
2022-03-24,Vaigai,0.16
2022-03-31,Vaigai,0.15833333333333333
2022-04-07,Vaigai,0.15666666666666668
2022-05-05,Vaigai,0.15
2022-05-12,Vaigai,0.148
2022-05-19,Vaigai,0.145
2022-05-26,Vaigai,0.131
2022-06-02,Vaigai,0.11699999999999999
2022-06-09,Vaigai,0.103
2022-06-16,Vaigai,0.09133333333333334
2022-06-23,Vaigai,0.07966666666666666
2022-06-30,Vaigai,0.068
2022-07-07,Vaigai,0.072
2022-07-14,Vaigai,0.083
2022-07-21,Vaigai,0.096
2022-07-28,Vaigai,0.125
2022-08-04,Vaigai,0.165
2022-08-11,Vaigai,0.1625
2022-08-18,Vaigai,0.16
2022-08-25,Vaigai,0.165
2022-09-01,Vaigai,0.165
2022-09-08,Vaigai,0.17
2022-09-15,Vaigai,0.168
2022-09-22,Vaigai,0.169
2022-09-29,Vaigai,0.162
2022-10-06,Vaigai,0.1545
2022-10-13,Vaigai,0.147
2022-10-20,Vaigai,0.169
2022-10-27,Vaigai,0.168
2022-11-03,Vaigai,0.161
2022-11-10,Vaigai,0.164
2022-11-17,Vaigai,0.165
2022-11-24,Vaigai,0.157
2022-12-01,Vaigai,0.139
2022-12-08,Vaigai,0.13
2022-12-15,Vaigai,0.139
2022-12-22,Vaigai,0.133
2022-12-29,Vaigai,0.122
2023-01-05,Vaigai,0.084
2023-01-12,Vaigai,0.057
2023-01-19,Vaigai,0.07
2023-01-26,Vaigai,0.0685
2023-02-02,Vaigai,0.073
2023-02-09,Vaigai,0.077
2023-02-16,Vaigai,0.078
2023-02-23,Vaigai,0.081
2023-03-02,Vaigai,0.075
2023-03-09,Vaigai,0.077
2023-03-16,Vaigai,0.071
2023-03-23,Vaigai,0.072
2023-03-30,Vaigai,0.073
2023-04-06,Vaigai,0.074
2023-04-13,Vaigai,0.074
2023-04-20,Vaigai,0.073
2023-04-27,Vaigai,0.072
2023-05-04,Vaigai,0.068
2023-05-11,Vaigai,0.068
2023-05-18,Vaigai,0.068
2023-05-25,Vaigai,0.068
2023-06-01,Vaigai,0.067
2023-06-08,Vaigai,0.065
2023-06-15,Vaigai,0.063
2023-06-22,Vaigai,0.06
2023-06-29,Vaigai,0.059
2023-07-06,Vaigai,0.0575
2023-07-13,Vaigai,0.057
2023-07-20,Vaigai,0.055
2023-07-27,Vaigai,0.054
2023-08-03,Vaigai,0.052
2023-08-10,Vaigai,0.0505
2023-08-17,Vaigai,0.049
2023-08-24,Vaigai,0.047
2023-08-31,Vaigai,0.046
2023-09-07,Vaigai,0.0465
2023-09-14,Vaigai,0.047
2023-09-21,Vaigai,0.049
2023-09-28,Vaigai,0.05
2023-10-05,Vaigai,0.057
2023-10-12,Vaigai,0.066
2023-10-19,Vaigai,0.089
2023-10-26,Vaigai,0.112
2023-11-02,Vaigai,0.129
2023-11-09,Vaigai,0.164
2023-11-16,Vaigai,0.164
2023-11-23,Vaigai,0.148
2023-11-30,Vaigai,0.129
2023-12-07,Vaigai,0.12
2023-12-14,Vaigai,0.133
2023-12-21,Vaigai,0.161
2023-12-28,Vaigai,0.16
2024-01-04,Vaigai,0.163
2024-01-11,Vaigai,0.172
2024-01-18,Vaigai,0.172
2024-01-25,Vaigai,0.17
2024-02-01,Vaigai,0.163
2024-02-08,Vaigai,0.158
2024-02-15,Vaigai,0.154
2024-02-22,Vaigai,0.163
2024-02-29,Vaigai,0.151
2024-03-07,Vaigai,0.132
2024-03-14,Vaigai,0.134
2024-03-21,Vaigai,0.128
2024-03-28,Vaigai,0.116
2024-04-04,Vaigai,0.107
2024-04-11,Vaigai,0.10400000000000001
2024-04-18,Vaigai,0.098
2024-04-25,Vaigai,0.09
2024-05-02,Vaigai,0.087
2024-05-09,Vaigai,0.084
2024-05-16,Vaigai,0.059
2024-05-23,Vaigai,0.0545
2024-05-30,Vaigai,0.048
2024-06-06,Vaigai,0.048
2024-06-13,Vaigai,0.047
2024-06-20,Vaigai,0.047
2024-06-27,Vaigai,0.05
2024-07-04,Vaigai,0.064
2024-07-11,Vaigai,0.064
2024-07-18,Vaigai,0.067
2024-07-25,Vaigai,0.074
2024-08-01,Vaigai,0.081
2024-08-08,Vaigai,0.087
2024-08-15,Vaigai,0.101
2024-08-22,Vaigai,0.129
2024-08-29,Vaigai,0.127
2024-09-05,Vaigai,0.122
2024-09-12,Vaigai,0.112
2024-09-19,Vaigai,0.105
2024-09-26,Vaigai,0.087
2024-10-03,Vaigai,0.088
2024-10-10,Vaigai,0.08
2024-10-17,Vaigai,0.085
2024-10-24,Vaigai,0.095
2024-10-31,Vaigai,0.099
2024-11-07,Vaigai,0.13
2024-11-14,Vaigai,0.115
2024-11-21,Vaigai,0.093
2024-11-28,Vaigai,0.084
2024-12-05,Vaigai,0.064
2024-12-12,Vaigai,0.053
2024-12-19,Vaigai,0.123
2024-12-26,Vaigai,0.128
2025-01-02,Vaigai,0.133
2025-01-09,Vaigai,0.13
2025-01-16,Vaigai,0.129
2025-01-23,Vaigai,0.134
2025-01-30,Vaigai,0.133
2025-02-06,Vaigai,0.131
2025-02-13,Vaigai,0.125
2025-02-20,Vaigai,0.12
2025-02-27,Vaigai,0.112
2025-03-06,Vaigai,0.105
2025-03-13,Vaigai,0.1
2025-03-20,Vaigai,0.098
2025-03-27,Vaigai,0.091
2025-04-03,Vaigai,0.084
2025-04-10,Vaigai,0.083515
2025-04-17,Vaigai,0.08303
2025-04-24,Vaigai,0.08224
2025-05-01,Vaigai,0.08023
2025-05-08,Vaigai,0.07822
